1082
2212.76 -711.39 42.20 0
2219.24 -716.59 41.30 0
2224.74 -721.33 40.42 0
2228.59 -724.80 39.94 0
2234.24 -729.85 39.23 0
2238.31 -733.99 38.70 0
2243.35 -739.04 38.05 0
2248.70 -746.05 37.22 0
2254.35 -753.58 36.33 0
2259.03 -760.74 35.51 0
2263.77 -768.42 34.64 0
2267.16 -775.51 33.98 0
2271.08 -783.34 33.25 0
2273.87 -791.25 32.54 0
2276.81 -799.39 31.81 0
2279.25 -807.94 31.15 0
2281.21 -816.01 30.55 0
2282.82 -824.55 29.93 0
2284.08 -832.67 29.35 0
2285.27 -840.30 28.86 0
2286.21 -848.50 28.33 0
2286.91 -855.71 27.87 0
2287.27 -860.55 27.57 0
2287.57 -868.08 27.10 0
2287.90 -874.86 26.70 0
2288.23 -881.19 26.32 0
2288.62 -889.09 25.85 0
2288.82 -892.25 25.66 0
2288.95 -897.55 25.35 0
2288.99 -903.38 25.37 0
2288.99 -912.40 25.41 0
2288.99 -917.87 25.43 0
2288.95 -927.68 25.48 0
2288.92 -936.38 25.52 0
2288.92 -946.06 25.57 0
2288.92 -954.62 25.61 0
2288.92 -964.34 25.65 0
2288.96 -971.09 25.67 0
2288.96 -978.00 25.69 0
2288.99 -987.82 25.72 0
2288.99 -992.20 25.73 0
2288.99 -997.56 25.75 0
2289.02 -1004.21 25.77 0
2288.94 -1015.14 25.80 0
2288.95 -1020.58 25.82 0
2288.97 -1022.40 25.83 0
2288.97 -1027.87 25.83 0
2288.97 -1033.00 25.84 0
2288.97 -1037.74 25.84 0
2288.96 -1042.56 25.85 0
2288.96 -1047.49 25.85 0
2288.88 -1051.73 25.86 0
2288.78 -1057.74 25.87 0
2288.82 -1064.61 25.87 0
2288.82 -1072.59 25.88 0
2288.82 -1079.90 25.89 0
2288.89 -1091.50 25.90 0
2288.86 -1094.15 25.90 0
2288.89 -1101.24 25.66 0
2288.91 -1105.69 25.90 0
2288.95 -1110.09 25.90 0
2288.83 -1117.29 25.66 0
2289.01 -1137.59 25.86 0
2288.95 -1144.57 25.74 0
2288.95 -1149.60 25.76 0
2288.99 -1154.59 25.75 0
2288.93 -1161.50 25.54 0
2288.99 -1168.28 25.37 0
2288.99 -1173.05 25.25 0
2288.99 -1180.21 24.87 0
2288.99 -1186.00 24.56 0
2289.00 -1201.96 23.61 0
2289.00 -1218.01 23.00 0
2288.94 -1233.97 23.00 0
2288.94 -1240.08 23.00 0
2288.99 -1250.00 23.00 0
2288.99 -1258.64 23.00 0
2288.99 -1265.95 23.00 0
2288.95 -1274.39 23.00 0
2288.95 -1282.05 23.00 0
2288.97 -1290.42 23.00 0
2288.97 -1298.00 23.00 0
2288.96 -1306.94 23.00 0
2288.96 -1316.82 23.00 0
2288.91 -1330.00 23.00 0
2288.91 -1345.89 23.00 0
2288.91 -1350.83 23.00 0
2289.01 -1358.52 23.00 0
2289.10 -1369.06 23.01 0
2289.10 -1381.21 23.11 0
2289.01 -1386.91 23.11 0
2288.91 -1393.56 22.97 0
2288.86 -1399.11 22.89 0
2288.74 -1407.02 22.86 0
2288.68 -1412.21 22.84 0
2288.50 -1415.10 22.82 0
2287.84 -1422.70 22.75 0
2287.36 -1428.16 22.70 0
2286.89 -1432.82 22.63 0
2286.32 -1437.79 22.55 0
2285.57 -1444.20 22.46 0
2282.89 -1460.07 22.13 0
2281.41 -1467.22 21.91 0
2279.82 -1473.72 21.71 0
2278.47 -1479.09 21.75 0
2277.27 -1483.99 21.59 0
2276.06 -1488.89 21.58 0
2274.69 -1494.05 21.26 0
2270.70 -1506.28 20.58 0
2268.17 -1512.73 20.27 0
2266.19 -1517.50 20.04 0
2254.32 -1546.18 18.64 0
2248.12 -1561.00 17.91 0
2229.90 -1605.83 15.64 0
2223.79 -1619.77 14.92 0
2218.29 -1636.24 14.40 0
2215.01 -1647.76 14.30 0
2212.00 -1659.33 13.77 0
2208.45 -1672.51 13.41 0
2205.95 -1686.16 12.97 0
2203.88 -1702.87 12.56 0
2202.90 -1720.32 12.30 0
2202.92 -1732.29 12.40 0
2202.92 -1744.38 12.18 0
2202.83 -1760.68 12.18 0
2202.83 -1776.02 12.18 0
2202.79 -1792.80 12.18 0
2202.79 -1808.98 12.18 0
2202.86 -1824.40 12.18 0
2202.86 -1840.25 12.18 0
2202.68 -1858.43 12.48 0
2202.73 -1869.18 12.55 0
2202.75 -1879.64 12.55 0
2202.71 -1889.41 12.75 0
2202.68 -1899.40 12.75 0
2202.63 -1906.63 12.55 0
2201.94 -1914.00 12.55 0
2200.09 -1920.79 12.55 0
2197.29 -1927.42 12.55 0
2193.96 -1933.39 12.55 0
2189.54 -1939.36 12.55 0
2184.59 -1944.30 12.55 0
2178.77 -1948.73 12.55 0
2173.02 -1952.05 12.55 0
2166.27 -1954.91 12.55 0
2159.68 -1956.72 12.55 0
2152.76 -1957.85 12.55 0
2149.66 -1957.85 12.55 0
2140.74 -1957.87 12.55 0
2127.40 -1957.87 12.55 0
2110.88 -1957.94 12.55 0
2098.42 -1957.94 12.55 0
2087.26 -1957.93 12.55 0
2078.24 -1957.93 12.55 0
2069.98 -1957.92 12.55 0
2052.99 -1957.92 12.55 0
2025.94 -1957.92 12.55 0
1992.27 -1957.92 12.55 0
1965.66 -1957.92 12.73 0
1940.75 -1957.82 12.55 0
1917.13 -1957.82 12.55 0
1896.82 -1957.82 12.55 0
1876.51 -1957.92 12.55 0
1857.49 -1957.93 12.55 0
1841.92 -1957.93 12.55 0
1826.62 -1957.84 12.55 0
1817.05 -1957.84 12.55 0
1807.65 -1957.84 12.55 0
1792.25 -1957.79 12.55 0
1775.30 -1957.81 12.55 0
1755.53 -1957.81 12.55 0
1739.66 -1957.87 12.55 0
1708.84 -1957.91 12.55 0
1699.03 -1957.89 12.55 0
1684.97 -1957.89 12.55 0
1673.75 -1957.89 12.55 0
1663.88 -1957.89 12.55 0
1647.74 -1957.84 12.55 0
1632.88 -1957.79 12.55 0
1618.08 -1957.79 12.55 0
1603.33 -1957.73 12.55 0
1588.36 -1957.73 12.55 0
1573.67 -1957.68 12.55 0
1558.86 -1957.68 12.55 0
1543.95 -1957.73 12.55 0
1529.04 -1957.68 12.55 0
1514.34 -1957.73 12.55 0
1499.48 -1957.73 12.55 0
1484.63 -1957.79 12.55 0
1472.76 -1957.95 12.55 0
1460.74 -1957.95 12.55 0
1448.44 -1957.84 12.55 0
1436.36 -1957.36 12.18 0
1423.65 -1956.18 11.79 0
1410.82 -1954.53 11.21 0
1397.67 -1952.07 10.24 0
1384.04 -1948.75 8.74 0
1370.09 -1944.48 7.39 0
1355.56 -1938.87 5.26 0
1340.48 -1932.03 2.56 0
1332.25 -1927.32 1.27 0
1323.49 -1921.02 0.00 0
1314.08 -1913.37 -1.06 0
1304.14 -1904.13 -2.12 0
1293.72 -1894.03 -2.75 0
1282.87 -1882.75 -3.59 0
1271.65 -1870.51 -3.81 0
1260.16 -1857.79 -4.02 0
1254.06 -1850.74 -4.24 0
1248.40 -1844.38 -4.44 0
1234.61 -1828.50 -4.74 0
1221.57 -1813.64 -5.00 0
1207.94 -1797.77 -5.17 0
1194.74 -1782.57 -5.32 0
1180.79 -1766.38 -5.39 0
1167.64 -1751.15 -5.46 0
1154.49 -1735.65 -5.44 0
1140.33 -1719.40 -5.43 0
1126.43 -1703.05 -5.35 0
1112.75 -1687.44 -5.27 0
1097.41 -1669.80 -5.12 0
1084.96 -1655.32 -5.01 0
1070.15 -1638.35 -4.83 0
1056.92 -1623.32 -4.67 0
1042.77 -1607.09 -4.48 0
1028.55 -1591.16 -4.28 0
1016.74 -1578.02 -4.12 0
999.69 -1559.10 -3.88 0
984.89 -1542.85 -3.68 0
970.43 -1527.35 -3.49 0
958.11 -1514.05 -3.34 0
951.54 -1506.87 -3.26 0
940.80 -1495.74 -3.14 0
930.05 -1484.62 -3.03 0
920.81 -1474.73 -2.94 0
910.87 -1464.63 -2.85 0
902.16 -1456.08 -2.80 0
892.54 -1446.30 -2.74 0
880.15 -1433.81 -2.66 0
859.74 -1413.85 -2.62 0
849.06 -1403.59 -2.60 0
843.24 -1398.19 -2.61 0
833.83 -1389.50 -2.64 0
825.97 -1382.16 -2.66 0
817.84 -1374.42 -2.68 0
812.36 -1369.58 -2.67 0
801.82 -1360.06 -2.63 0
794.22 -1353.29 -2.60 0
786.51 -1346.37 -2.58 0
778.77 -1339.46 -2.55 0
774.08 -1335.19 -2.53 0
769.62 -1331.41 -2.47 0
759.12 -1322.49 -2.26 0
750.23 -1314.82 -2.09 0
742.18 -1307.98 -1.93 0
733.26 -1300.53 -1.76 0
727.56 -1295.62 -1.65 0
715.84 -1286.21 -1.27 0
708.21 -1280.16 -1.03 0
698.65 -1272.42 -0.72 0
690.56 -1266.07 -0.46 0
681.57 -1258.89 -0.17 0
671.14 -1251.10 0.27 0
661.16 -1243.58 0.69 0
646.46 -1232.70 1.30 0
634.97 -1223.93 1.78 0
618.45 -1212.59 2.59 0
609.99 -1206.68 3.00 0
598.95 -1199.15 3.54 0
587.35 -1191.19 4.10 0
580.67 -1186.93 4.45 0
566.56 -1177.95 5.20 0
551.59 -1168.76 5.98 0
538.87 -1160.53 6.65 0
522.30 -1151.12 7.55 0
504.83 -1141.34 8.49 0
489.43 -1132.52 9.32 0
479.76 -1127.66 9.83 0
463.99 -1119.80 10.66 0
452.40 -1113.71 11.28 0
438.87 -1107.08 11.99 0
417.44 -1097.83 13.04 0
401.10 -1090.67 13.85 0
387.20 -1084.63 14.53 0
347.57 -1070.17 16.25 0
334.26 -1065.14 16.83 0
325.98 -1062.79 17.13 0
302.49 -1055.81 17.97 0
280.12 -1049.08 18.77 0
271.05 -1047.04 19.01 0
248.15 -1041.90 19.61 0
224.64 -1036.69 20.22 0
209.37 -1034.27 20.45 0
187.68 -1030.72 20.77 0
167.65 -1027.70 21.07 0
151.78 -1026.41 21.10 0
128.27 -1024.37 21.15 0
109.60 -1022.78 21.19 0
98.11 -1022.63 21.03 0
79.60 -1022.40 20.83 0
57.45 -1022.18 20.56 0
46.26 -1022.03 20.23 0
26.23 -1022.10 19.99 0
2.73 -1022.03 19.89 0
-20.85 -1022.03 19.62 0
-44.44 -1022.03 18.83 0
-67.79 -1022.03 17.17 0
-79.66 -1022.03 15.88 0
-91.22 -1022.10 14.28 0
-106.34 -1022.71 12.31 0
-121.68 -1024.44 11.05 0
-137.48 -1027.47 10.37 0
-153.27 -1031.32 10.22 0
-168.85 -1036.31 10.53 0
-183.89 -1042.13 11.23 0
-198.40 -1048.86 12.26 0
-211.93 -1056.34 13.55 0
-224.25 -1064.35 15.02 0
-235.21 -1072.82 16.60 0
-244.58 -1081.89 18.26 0
-252.06 -1091.26 19.88 0
-259.02 -1101.54 21.56 0
-266.65 -1112.58 23.38 0
-274.74 -1123.99 25.26 0
-283.20 -1135.86 27.20 0
-292.05 -1148.18 29.18 0
-300.81 -1160.12 31.07 0
-309.73 -1172.28 32.92 0
-318.49 -1183.83 34.62 0
-326.88 -1194.89 36.15 0
-335.06 -1205.31 37.48 0
-342.54 -1214.72 38.55 0
-349.44 -1223.16 39.33 0
-357.08 -1231.02 39.88 0
-366.54 -1238.29 40.31 0
-377.44 -1244.91 40.64 0
-389.52 -1250.69 40.86 0
-402.62 -1255.39 41.02 0
-416.35 -1258.81 41.10 0
-430.30 -1260.95 41.14 0
-444.57 -1261.59 41.13 0
-458.41 -1260.52 41.10 0
-471.83 -1257.37 41.07 0
-484.55 -1252.29 41.04 0
-496.20 -1244.86 41.02 0
-505.98 -1237.27 41.02 0
-514.00 -1231.02 41.02 0
-520.95 -1225.62 41.02 0
-527.25 -1220.86 41.02 0
-533.02 -1216.48 41.02 0
-538.96 -1211.94 41.02 0
-545.33 -1207.08 41.02 0
-552.28 -1201.41 41.02 0
-560.67 -1194.76 41.02 0
-570.34 -1186.79 41.02 0
-582.77 -1177.15 41.03 0
-598.30 -1165.09 41.03 0
-612.75 -1153.81 41.38 0
-626.88 -1143.52 42.39 0
-641.17 -1136.11 43.91 0
-655.15 -1130.44 45.84 0
-668.75 -1126.74 48.06 0
-681.83 -1124.92 50.41 0
-694.45 -1124.47 52.81 0
-706.62 -1125.76 55.12 0
-718.41 -1128.25 57.23 0
-729.85 -1132.14 59.03 0
-740.81 -1137.38 60.37 0
-751.29 -1143.63 61.13 0
-761.01 -1150.21 61.57 0
-769.83 -1156.67 62.07 0
-777.85 -1163.30 62.65 0
-785.12 -1170.30 63.34 0
-791.50 -1177.97 64.16 0
-797.17 -1186.40 65.11 0
-802.42 -1195.96 66.24 0
-806.99 -1207.07 67.58 0
-811.24 -1219.85 69.13 0
-815.14 -1234.47 70.92 0
-818.65 -1251.46 72.99 0
-821.85 -1271.02 75.36 0
-824.74 -1291.70 77.87 0
-827.41 -1311.96 80.33 0
-829.87 -1331.89 82.73 0
-832.61 -1351.35 85.03 0
-835.57 -1370.31 87.22 0
-839.12 -1388.15 89.20 0
-843.21 -1405.53 91.01 0
-848.12 -1421.76 92.56 0
-854.05 -1436.88 93.82 0
-861.16 -1450.67 94.77 0
-869.55 -1463.23 95.37 0
-879.60 -1474.08 95.58 0
-891.52 -1483.33 95.24 0
-905.25 -1490.06 94.27 0
-920.65 -1495.35 92.69 0
-937.37 -1498.93 90.57 0
-955.12 -1501.44 87.95 0
-973.88 -1503.21 84.87 0
-993.28 -1504.38 81.38 0
-1013.21 -1505.56 77.51 0
-1033.27 -1506.76 73.36 0
-1053.53 -1508.42 68.90 0
-1073.46 -1510.93 64.23 0
-1093.08 -1514.62 59.37 0
-1112.36 -1518.29 54.52 0
-1131.90 -1520.66 49.71 0
-1151.36 -1522.11 45.10 0
-1170.86 -1522.11 40.76 0
-1190.65 -1521.77 36.71 0
-1210.68 -1520.85 33.06 0
-1231.10 -1519.42 29.85 0
-1252.27 -1518.10 27.13 0
-1274.06 -1516.45 24.99 0
-1296.49 -1514.96 23.50 0
-1315.94 -1514.39 22.73 0
-1328.75 -1514.16 22.71 0
-1347.52 -1513.87 22.69 0
-1369.11 -1513.52 22.53 0
-1392.12 -1513.11 22.10 0
-1417.54 -1512.68 21.40 0
-1443.59 -1511.82 20.51 0
-1469.98 -1510.64 19.50 0
-1496.97 -1508.76 18.39 0
-1523.63 -1506.41 17.28 0
-1550.61 -1503.13 16.18 0
-1577.11 -1498.77 15.16 0
-1603.43 -1493.28 14.27 0
-1629.08 -1486.73 13.57 0
-1654.01 -1478.69 13.11 0
-1677.75 -1469.30 12.95 0
-1701.20 -1456.92 12.95 0
-1724.04 -1441.75 12.95 0
-1746.49 -1423.94 12.95 0
-1768.07 -1403.53 12.95 0
-1789.07 -1381.56 12.95 0
-1809.03 -1358.46 12.95 0
-1828.42 -1334.27 12.95 0
-1846.91 -1309.37 12.95 0
-1863.91 -1284.68 12.95 0
-1879.89 -1260.37 12.95 0
-1894.74 -1237.03 12.95 0
-1907.79 -1214.79 12.95 0
-1919.73 -1194.28 12.95 0
-1930.23 -1175.01 13.15 0
-1939.62 -1155.88 13.70 0
-1947.84 -1137.17 14.53 0
-1955.41 -1118.27 15.60 0
-1961.81 -1099.03 16.83 0
-1967.27 -1079.63 18.15 0
-1971.89 -1059.67 19.51 0
-1975.62 -1039.23 20.83 0
-1978.52 -1018.10 22.05 0
-1980.73 -996.00 23.12 0
-1982.20 -972.84 23.96 0
-1982.88 -948.24 24.52 0
-1982.74 -922.78 24.72 0
-1982.60 -896.40 24.72 0
-1982.50 -870.75 24.72 0
-1982.29 -844.85 24.72 0
-1982.36 -819.02 24.72 0
-1982.41 -793.66 24.72 0
-1982.55 -768.10 24.72 0
-1982.62 -742.83 24.72 0
-1982.77 -717.49 24.72 0
-1983.04 -692.49 24.72 0
-1983.25 -667.42 24.72 0
-1983.53 -642.43 24.72 0
-1983.74 -617.12 24.72 0
-1984.02 -592.39 24.72 0
-1984.02 -580.00 24.91 0
-1984.11 -568.06 24.72 0
-1984.14 -552.01 24.71 0
-1984.05 -537.64 24.71 0
-1983.98 -520.08 24.71 0
-1983.35 -504.08 24.71 0
-1982.39 -488.08 24.71 0
-1981.06 -471.96 24.71 0
-1979.47 -456.15 24.71 0
-1977.57 -440.09 24.71 0
-1975.79 -424.09 24.71 0
-1974.14 -408.16 24.71 0
-1972.62 -392.10 24.71 0
-1971.22 -376.10 24.71 0
-1970.14 -360.10 24.71 0
-1969.38 -344.03 24.71 0
-1968.11 -328.04 24.71 0
-1966.27 -311.98 24.71 0
-1964.87 -301.37 24.71 0
-1963.15 -289.84 24.71 0
-1961.32 -277.61 24.71 0
-1959.65 -267.58 24.71 0
-1957.92 -256.64 24.71 0
-1955.97 -243.96 24.71 0
-1954.94 -235.45 24.71 0
-1954.39 -230.55 24.71 0
-1952.76 -216.09 24.71 0
-1951.21 -200.04 24.71 0
-1950.42 -190.28 24.71 0
-1949.52 -180.45 24.71 0
-1948.76 -167.96 24.71 0
-1948.43 -152.55 24.71 0
-1948.38 -133.10 24.71 0
-1948.43 -108.44 24.71 0
-1948.45 -83.86 24.71 0
-1948.44 -57.49 24.71 0
-1948.34 -37.32 24.71 0
-1948.36 -20.22 24.71 0
-1948.36 -4.10 24.71 0
-1948.35 10.96 24.71 0
-1948.38 20.61 24.71 0
-1948.41 24.94 24.71 0
-1948.43 28.64 24.71 0
-1948.40 36.18 24.71 0
-1948.42 38.75 24.72 0
-1948.42 40.96 24.71 0
-1948.42 46.49 24.71 0
-1948.42 53.87 24.71 0
-1948.42 60.33 24.71 0
-1948.42 67.54 24.71 0
-1948.42 73.81 24.71 0
-1948.42 78.91 24.71 0
-1948.42 84.96 24.71 0
-1948.42 92.01 24.71 0
-1948.42 100.00 24.71 0
-1948.42 107.24 24.71 0
-1948.42 113.74 24.71 0
-1948.42 119.77 24.71 0
-1948.41 125.65 24.71 0
-1948.36 128.06 24.71 0
-1948.30 130.00 24.71 0
-1948.08 140.15 24.71 0
-1947.52 155.05 24.71 0
-1946.65 172.21 24.72 0
-1945.59 188.17 24.71 0
-1945.30 191.98 24.68 0
-1943.47 207.87 24.55 0
-1943.12 210.67 24.42 0
-1942.26 216.64 24.12 0
-1939.54 232.67 23.30 0
-1935.63 250.10 21.78 0
-1930.48 264.96 20.19 0
-1924.41 277.48 18.48 0
-1915.67 288.92 16.60 0
-1906.01 299.26 14.73 0
-1896.31 308.21 12.87 0
-1886.16 315.50 11.10 0
-1874.97 322.62 9.22 0
-1862.65 330.72 7.08 0
-1837.42 347.58 2.34 0
-1824.31 356.37 0.65 0
-1811.06 365.46 -0.40 0
-1797.68 374.64 -0.47 0
-1784.12 384.19 0.17 0
-1771.54 393.09 1.02 0
-1758.38 402.60 2.23 0
-1745.74 411.77 3.76 0
-1732.02 421.81 5.65 0
-1719.87 430.66 7.46 0
-1660.46 473.72 18.11 0
-1629.16 496.44 23.62 0
-1601.06 516.83 28.24 0
-1590.07 524.83 29.87 0
-1576.70 534.51 31.64 0
-1562.19 545.04 32.85 0
-1550.66 553.43 33.39 0
-1533.32 566.05 33.58 0
-1498.99 590.90 33.58 0
-1342.19 704.87 33.58 0
-1240.99 778.43 33.58 0
-1030.44 931.37 33.58 0
-880.27 1040.72 33.58 0
-826.09 1080.07 33.58 0
-813.12 1089.50 33.50 0
-798.99 1099.64 33.27 0
-784.85 1109.91 32.89 0
-762.69 1125.77 32.06 0
-749.89 1134.56 31.49 0
-736.06 1143.59 30.83 0
-721.90 1152.23 30.11 0
-706.95 1160.46 29.35 0
